MovieID,rating_mean,rating_count,rating_std,Title,Genres,weighted_rating
m903,4.27292817679558,905,0.7965542081750531,Vertigo (1958),Mystery,2.9845874172339752
m2959,4.077188146106134,1451,1.0800239229905046,Fight Club (1999),Drama,2.9824366065031622
m1288,4.179785330948121,1118,0.9634609857977467,This Is Spinal Tap (1984),Comedy,2.97893060233458
m480,3.7638473053892216,2672,0.9697768349391768,Jurassic Park (1993),Action,2.978146984608572
m1394,4.02092050209205,1434,0.9874906290464023,Raising Arizona (1987),Comedy,2.9684849927488264
m745,4.52054794520548,657,0.6671433032739226,"Close Shave, A (1995)",Thriller,2.9678236895420067
m2000,3.8869084204056548,1627,0.8666256788566656,Lethal Weapon (1987),Drama,2.9622185155299268
m1580,3.739952718676123,2538,0.9317186501374177,Men in Black (1997),Action,2.9593936016379367
m1090,4.090113735783027,1143,0.8656301093291455,Platoon (1986),War,2.958684015745328
m1294,4.124658780709736,1099,0.9033038665181478,M*A*S*H (1970),Comedy,2.9488397044059065
m2355,3.854374633000587,1703,0.8792840096100352,"Bug's Life, A (1998)",Comedy,2.947600891238999
m2599,3.9303547963206307,1522,0.9268504097522141,Election (1999),Comedy,2.944750789451021
m47,4.106420404573439,1137,0.9392287493081478,Seven (Se7en) (1995),Thriller,2.939143148999073
m32,3.945731303772336,1511,0.9641075092249459,Twelve Monkeys (1995),Sci-Fi,2.9387662490765085
m910,4.300480769230769,832,0.8215507391258634,Some Like It Hot (1959),Comedy,2.9369878476600957
m2019,4.560509554140127,628,0.7436071369152208,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Drama,2.9296573069491547
m34,3.8914905768132497,1751,1.0379604202733412,Babe (1995),Drama,2.922112675889887
m1784,3.9501404494382024,1424,0.9497049776435134,As Good As It Gets (1997),Comedy,2.921566742205352
m1079,3.971342383107089,1326,0.9246767963887027,"Fish Called Wanda, A (1988)",Comedy,2.9155780859792793
m2194,4.007985803016859,1127,0.7923525058845781,"Untouchables, The (1987)",Drama,2.913981766019195
m1267,4.333333333333333,765,0.7826656023016332,"Manchurian Candidate, The (1962)",Thriller,2.913964801384542
m1968,3.8797920727745288,1539,0.9111224066848129,"Breakfast Club, The (1985)",Comedy,2.9133302376979056
m3421,4.053024026512014,1207,0.9767642380341907,Animal House (1978),Comedy,2.913233489205358
m1258,4.104875804967802,1087,0.9441318999027947,"Shining, The (1980)",Horror,2.9102336484353084
m1262,4.376436781609195,696,0.6925851512132916,"Great Escape, The (1963)",War,2.9040397815674255
m2797,3.8558014755197854,1491,0.8853760878504786,Big (1988),Comedy,2.8899901362866136
m1206,4.0781122864117165,1229,1.1083416392682768,"Clockwork Orange, A (1971)",Sci-Fi,2.8894226172277078
m223,3.946883852691218,1412,1.0119821785994383,Clerks (1994),Comedy,2.888740158607597
m3481,3.928623452294246,1373,0.9487620821760075,High Fidelity (2000),Comedy,2.886789396904113
m1220,3.9395973154362416,1341,0.9542158547339398,"Blues Brothers, The (1980)",Action,2.882382327236924
m3671,4.047363717605005,1119,0.9507034035433376,Blazing Saddles (1974),Comedy,2.877898206048012
m590,3.9152308752584424,1451,1.019997767968075,Dances with Wolves (1990),Western,2.87118537905956
m1374,3.880524861878453,1448,0.962435720613612,Star Trek: The Wrath of Khan (1982),Adventure,2.8652586140934195
m1674,3.9961759082217974,1046,0.7959134282663088,Witness (1985),Drama,2.8602237685279994
m1266,4.0902708124373115,997,0.9215599371455165,Unforgiven (1992),Western,2.8562897690715574
m3793,3.8206485771012573,1511,0.9150673135571445,X-Men (2000),Action,2.8534436243948926
m3175,3.771412037037037,1728,0.9567084793369519,Galaxy Quest (1999),Comedy,2.848208079912021
m293,4.106175514626218,923,0.8610609908123414,"Professional, The (a.k.a. Leon: The Professional) (1994)",Thriller,2.844036680585152
m3408,3.863878326996198,1315,0.895887025271015,Erin Brockovich (2000),Drama,2.834238865294898
m3363,4.026262626262627,990,0.8408895403842136,American Graffiti (1973),Comedy,2.8333919874588225
m2916,3.682364729458918,1996,0.9356806961519277,Total Recall (1990),Adventure,2.83164373258828
m3751,3.8796087283671934,1329,0.9532511728807143,Chicken Run (2000),Children's,2.8285667837323234
m899,4.2836218375499335,751,0.8888858558906682,Singin' in the Rain (1952),Romance,2.8242277879336473
m920,3.9974048442906573,1156,1.053952451564269,Gone with the Wind (1939),Drama,2.8135536532877072
m1299,4.248633879781421,732,0.8041858973072595,"Killing Fields, The (1984)",Drama,2.810358916045544
m953,4.299039780521262,729,0.9054242280588665,It's a Wonderful Life (1946),Drama,2.807091270048688
m1953,4.098722415795587,861,0.8273019995375377,"French Connection, The (1971)",Crime,2.805621252058679
m1923,3.9044493070751276,1371,1.0969376281355256,There's Something About Mary (1998),Comedy,2.803997698195146
m2268,3.93119698397738,1061,0.8522873661840434,"Few Good Men, A (1992)",Crime,2.7942685500299738
m1954,3.9433126660761735,1129,0.9631379761985361,Rocky (1976),Action,2.7938659439863804
m2336,4.029850746268656,938,0.8893801152708236,Elizabeth (1998),Drama,2.784097256439925
m1073,3.8613861386138613,1313,1.0161696812332646,Willy Wonka and the Chocolate Factory (1971),Fantasy,2.781549640921089
m3006,4.0588235294117645,884,0.8572792541944774,"Insider, The (1999)",Drama,2.7811013840914427
m2987,3.6798221234018897,1799,0.9647795206177922,Who Framed Roger Rabbit? (1988),Animation,2.780323423162371
m1201,4.133819951338199,822,0.8920270783953241,"Good, The Bad and The Ugly, The (1966)",Western,2.7762680973969887
m1127,3.6839650145772596,1715,0.9481016585268306,"Abyss, The (1989)",Action,2.7734561247052754
m2248,4.017505470459518,914,0.8513374005824602,Say Anything... (1989),Comedy,2.7730121101509955
m1641,3.872393661384487,1199,0.95100168182005,"Full Monty, The (1997)",Comedy,2.7727583349828873
m588,3.788304959289415,1351,0.9558611468807209,Aladdin (1992),Children's,2.7591744547525456
m2289,3.96319018404908,978,0.8893057604352181,"Player, The (1992)",Drama,2.757560336547492
m1199,4.097480832420591,913,1.0556469943407738,Brazil (1985),Sci-Fi,2.755200931772282
m1393,3.7590539541759056,1353,0.9107557451985896,Jerry Maguire (1996),Drama,2.7542693716975717
m1080,4.018358531317495,926,0.9338602852661679,Monty Python's Life of Brian (1979),Comedy,2.74993951473851
m246,4.18854748603352,716,0.8375339169714786,Hoop Dreams (1994),Documentary,2.7377956213558363
m1584,3.768451519536903,1382,1.0082586153235817,Contact (1997),Sci-Fi,2.730990415882757
m36,3.9579741379310347,928,0.8673391661304671,Dead Man Walking (1995),Drama,2.7302649554990954
m2947,3.971014492753623,897,0.8420096978437599,Goldfinger (1964),Action,2.7289299847811628
m1500,3.813380281690141,1136,0.8797459683992929,Grosse Pointe Blank (1997),Crime,2.7258937375164685
m1272,4.266666666666667,645,0.8077010290825144,Patton (1970),Drama,2.723298836439445
m364,3.8608385370205176,1121,0.9646848170401868,"Lion King, The (1994)",Musical,2.7229303640590468
m3435,4.415607985480944,551,0.7407929060686064,Double Indemnity (1944),Crime,2.7152407770408193
m2406,3.6892193308550185,1345,0.865206106869418,Romancing the Stone (1984),Comedy,2.7123527531995673
m3361,3.837442922374429,1095,0.9195543989735062,Bull Durham (1988),Comedy,2.7097761788305452
m2395,3.8409836065573773,1220,1.0705816424044596,Rushmore (1998),Comedy,2.7068761033912776
m1203,4.295454545454546,616,0.8127312906342739,12 Angry Men (1957),Drama,2.704264863221886
m17,4.027544910179641,835,0.904535909905845,Sense and Sensibility (1995),Drama,2.701951047365798
m733,3.723134328358209,1340,0.962432052758489,"Rock, The (1996)",Thriller,2.6984284370899734
m1246,4.005847953216374,855,0.9124244925507312,Dead Poets Society (1989),Drama,2.6979891020220474
m1231,4.08,750,0.8245239756258407,"Right Stuff, The (1983)",Drama,2.697159438695939
m1682,3.861691542288557,1005,0.8835454228962004,"Truman Show, The (1998)",Drama,2.6959352216133436
m474,3.825102880658436,972,0.7783551603381715,In the Line of Fire (1993),Action,2.689225145315791
m357,3.7437145174371453,1233,0.9341178331590512,Four Weddings and a Funeral (1994),Romance,2.6882331897903593
m1172,4.287804878048781,615,0.8407946998749035,Cinema Paradiso (1988),Comedy,2.687857306779706
m595,3.8858490566037736,1060,1.0289426973627565,Beauty and the Beast (1991),Children's,2.6871867539429846
m3418,3.6803105151729003,1417,0.9655728750118044,Thelma & Louise (1991),Drama,2.6859451646157497
m1228,4.1875923190546525,677,0.8661755150657952,Raging Bull (1980),Drama,2.6843688363105547
m1356,3.7091603053435116,1310,0.950328669909767,Star Trek: First Contact (1996),Sci-Fi,2.6815393083840577
m2064,4.0739348370927315,798,0.975636615901633,Roger & Me (1989),Comedy,2.6797923057567385
m3160,3.8939802336028753,1113,1.1322169265090885,Magnolia (1999),Drama,2.678393577418606
m2302,3.7845303867403315,1086,0.8828003779851518,My Cousin Vinny (1992),Comedy,2.677681676235676
m1269,4.168154761904762,672,0.8369258486640795,Arsenic and Old Lace (1944),Comedy,2.675254356557982
m1028,3.894164193867458,1011,1.0096933995686477,Mary Poppins (1964),Musical,2.6751730417867985
m1235,4.164992826398852,697,0.9128912521033689,Harold and Maude (1971),Comedy,2.673375262954408
m2329,4.2265625,640,0.852271600985646,American History X (1998),Drama,2.6731533447346414
m11,3.7938044530493706,1033,0.8643904675139522,"American President, The (1995)",Romance,2.665263165404676
m3683,4.218152866242038,628,0.8214751749371509,Blood Simple (1984),Drama,2.6629756373867344
m2908,4.014117647058823,850,1.0191514682498946,Boys Don't Cry (1999),Drama,2.6599603740186577
m3256,3.75,1052,0.8226399221313674,Patriot Games (1992),Thriller,2.6570242573729375
m380,3.6342857142857143,1400,0.9387055882192402,True Lies (1994),Comedy,2.653413386278184
m1625,3.9138321995464853,882,0.8973736728369878,"Game, The (1997)",Thriller,2.653257343586455
m898,4.3006872852233675,582,0.8342699871789656,"Philadelphia Story, The (1940)",Comedy,2.653194455738601
m1293,4.141579731743666,671,0.8424820521444951,Gandhi (1982),Drama,2.6531790779579953
m440,3.811181434599156,948,0.8059975007843323,Dave (1993),Comedy,2.652915760491745
m1244,4.082172701949861,718,0.8663488935058907,Manhattan (1979),Drama,2.652100069251956
m2706,3.7098632109431247,1389,1.0870189233756309,American Pie (1999),Comedy,2.6512111997157546
m6,3.8787234042553194,940,0.9345882716883003,Heat (1995),Crime,2.6504441734340043
m377,3.5654545454545454,1650,0.9649500026610093,Speed (1994),Romance,2.6495885887853716
m3448,3.733826247689464,1082,0.8479948375596477,"Good Morning, Vietnam (1987)",Drama,2.6490595982823772
m1287,4.110795454545454,704,0.8935981850255039,Ben-Hur (1959),Adventure,2.6486110607034816
m1094,3.7314890154597236,1229,1.0054377298393238,"Crying Game, The (1992)",Romance,2.647399676400188
m1084,4.096209912536443,686,0.8209395950044823,Bonnie and Clyde (1967),Drama,2.645095254456438
m1396,3.7277726856095326,1091,0.863186165100097,Sneakers (1992),Drama,2.6424871433078807
m349,3.7261567516525025,1059,0.8241312421745645,Clear and Present Danger (1994),Thriller,2.6410198642961875
m3753,3.7451612903225806,1240,1.065062972118473,"Patriot, The (2000)",War,2.638379838997039
m3543,3.9225268176400476,839,0.8711528059945216,Diner (1982),Drama,2.6382723043810263
m1947,4.057818659658344,761,0.9796991878384715,West Side Story (1961),Romance,2.633866690700966
m21,3.6238938053097347,1356,0.9348464525371945,Get Shorty (1995),Action,2.632512948421475
m2300,4.144376899696049,658,0.8769708784545502,"Producers, The (1968)",Comedy,2.627982788299146
m2291,3.5926680244399187,1473,0.9688072615138286,Edward Scissorhands (1990),Drama,2.626944798240869
m3362,3.969934640522876,765,0.8331392854865123,Dog Day Afternoon (1975),Comedy,2.626681667206396
m1263,4.11,700,0.9437165137736535,"Deer Hunter, The (1978)",Drama,2.6257633201965045
m2321,3.6968911917098444,1158,0.9234339020108701,Pleasantville (1998),Comedy,2.6236853926487043
m39,3.6233480176211454,1362,0.9636209925947655,Clueless (1995),Comedy,2.6219760321319883
m1673,3.769503546099291,1128,1.0498112907643642,Boogie Nights (1997),Drama,2.618166516398652
m1284,4.312384473197782,541,0.7772303915418192,"Big Sleep, The (1946)",Film-Noir,2.6178168905430503
m922,4.491489361702127,470,0.7409236980457691,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,2.6178016870481526
m3527,3.653816499614495,1297,0.9834916728791425,Predator (1987),Action,2.61741922474711
m2890,3.8070519098922624,1021,0.9955731555677033,Three Kings (1999),War,2.617389756665752
m592,3.6009783368273935,1431,0.9827742345187291,Batman (1989),Crime,2.6161758802788064
m2174,3.5678929765886287,1495,0.9683266673613097,Beetlejuice (1988),Comedy,2.612161760979608
m1282,3.904559915164369,943,1.090107219431404,Fantasia (1940),Children's,2.6119572261636566
m914,4.154088050314465,636,0.8738541393172327,My Fair Lady (1964),Romance,2.6097172235943455
m1997,3.9559322033898305,885,1.1028969237230175,"Exorcist, The (1973)",Horror,2.608880899898343
m1408,3.8133333333333335,975,0.9655390056990719,"Last of the Mohicans, The (1992)",War,2.6085052379038896
m1212,4.452083333333333,480,0.7575616260464734,"Third Man, The (1949)",Thriller,2.60729914994778
m3255,3.6797088262056414,1099,0.8648454523719897,"League of Their Own, A (1992)",Comedy,2.607053724920117
m2020,3.9715394566623545,773,0.9157331415804623,Dangerous Liaisons (1988),Drama,2.604370056232993
m1249,4.005457025920873,733,0.8931877674019598,Nikita (La Femme Nikita) (1990),Thriller,2.6011317567174537
m1952,4.113122171945701,663,0.9085992648160565,Midnight Cowboy (1969),Drama,2.6003083827874707
m3552,3.8469493278179936,967,1.0442331532670532,Caddyshack (1980),Comedy,2.599354520645204
m2944,4.0042432814710045,707,0.8253999546923986,"Dirty Dozen, The (1967)",War,2.5992931226713036
m2529,3.712564543889845,1162,1.0234109582032775,Planet of the Apes (1968),Action,2.597546301950374
m529,3.977777777777778,720,0.8133486854156572,Searching for Bobby Fischer (1993),Drama,2.5974571055226354
m2700,3.760441292356186,1269,1.2353795291863594,"South Park: Bigger, Longer and Uncut (1999)",Comedy,2.5915783612659298
m3039,3.828367103694875,839,0.8066584947340264,Trading Places (1983),Comedy,2.591428452742151
m1077,3.9798387096774195,744,0.9021415978161692,Sleeper (1973),Sci-Fi,2.5894383604937414
m1527,3.6405228758169934,1377,1.090077746697019,"Fifth Element, The (1997)",Action,2.5882018859749922
m3499,3.82579185520362,884,0.8949157673727529,Misery (1990),Horror,2.5881579382574498
m1517,3.7103734439834026,1205,1.0867368372550068,Austin Powers: International Man of Mystery (1997),Comedy,2.587476616896493
m3210,3.8374717832957113,886,0.9415673534717638,Fast Times at Ridgemont High (1982),Comedy,2.5805984896086716
m1256,4.21043771043771,594,0.9152035004356073,Duck Soup (1933),War,2.5804059381852404
m3072,3.7871690427698574,982,0.9977131496525964,Moonstruck (1987),Comedy,2.57940008162241
m1035,3.931972789115646,882,1.1324931399726281,"Sound of Music, The (1965)",Musical,2.5771322330169513
m3911,4.073059360730594,657,0.8752117781039671,Best in Show (2000),Comedy,2.576891813800986
m2081,3.756521739130435,1035,1.0156623922494392,"Little Mermaid, The (1989)",Romance,2.5767666502917965
m2948,3.8897535667963683,771,0.824644002827644,From Russia with Love (1963),Action,2.575778476407408
m1060,3.94147582697201,786,0.9625522654620536,Swingers (1996),Comedy,2.575760051761615
m539,3.760649087221095,986,0.9598610223980154,Sleepless in Seattle (1993),Romance,2.5756959903185805
m2352,3.8747016706443915,838,0.9502836622455308,"Big Chill, The (1983)",Drama,2.5714046186670023
m1653,3.711234911792015,1077,0.9968323704067871,Gattaca (1997),Thriller,2.569035395508591
m1912,3.797356828193833,908,0.9384084537163146,Out of Sight (1998),Crime,2.5655747771137905
m2115,3.676131322094055,1127,1.0012372153614766,Indiana Jones and the Temple of Doom (1984),Action,2.5619806413578687
m3504,4.020348837209302,688,0.9106479260607914,Network (1976),Comedy,2.56056480506286
m780,3.5104046242774567,1730,1.107916911349412,Independence Day (ID4) (1996),Action,2.5574677490152657
m1639,3.7784679089026914,966,1.0131734030090556,Chasing Amy (1997),Romance,2.5573793389074497
m1732,3.7383773928896993,1097,1.1048641260384464,"Big Lebowski, The (1998)",Thriller,2.556887775344466
m2080,3.8043981481481484,864,0.9018734762340326,Lady and the Tramp (1955),Romance,2.555268113467688
m2761,4.0474777448071215,674,0.9398560733339557,"Iron Giant, The (1999)",Children's,2.554609971083803
m1721,3.5834411384217333,1546,1.167448492490018,Titanic (1997),Drama,2.5538797046995705
m1215,3.804232804232804,945,1.050011636730851,Army of Darkness (1993),Comedy,2.5507427013796837
m1179,3.7887005649717516,885,0.9207800927701268,"Grifters, The (1990)",Crime,2.55050879960248
m2501,4.137755102040816,588,0.8497337359639514,October Sky (1999),Drama,2.544825764525174
m2353,3.687246963562753,988,0.8948571465923411,Enemy of the State (1998),Action,2.5446921932481437
m2502,3.8211009174311927,872,0.9785833754156057,Office Space (1999),Romance,2.5443255842243264
m265,3.9326424870466323,772,1.0009706115288906,Like Water for Chocolate (Como agua para chocolate) (1992),Drama,2.5430972903991593
m2628,3.409777777777778,2250,1.1257495677652494,Star Wars: Episode I - The Phantom Menace (1999),Sci-Fi,2.5419895420871055
m1376,3.6563055062166963,1126,1.0101662045451782,Star Trek IV: The Voyage Home (1986),Sci-Fi,2.5419472291861918
m2763,3.6418732782369148,1089,0.9434032663169142,"Thomas Crown Affair, The (1999)",Action,2.5405435400459395
m800,4.082539682539682,630,0.9089800504560512,Lone Star (1996),Drama,2.5399477416261673
m3148,3.952180028129395,711,0.8978645408642705,"Cider House Rules, The (1999)",Drama,2.5393381972280618
m778,3.9600532623169107,751,1.0216337229291181,Trainspotting (1996),Drama,2.5373730997711514
m1302,3.9114583333333335,768,0.9648173126360651,Field of Dreams (1989),Drama,2.5373714350571888
m2871,3.9410150891632374,729,0.9306027593184567,Deliverance (1972),Thriller,2.536613221004158
m1945,4.269749518304431,519,0.8339271509684495,On the Waterfront (1954),Drama,2.534698359338255
m497,4.0,667,0.8802129144558007,Much Ado About Nothing (1993),Comedy,2.534397076638805
m1223,4.361522198731501,473,0.7663192126190325,"Grand Day Out, A (1992)",Animation,2.533036908684865
m1748,3.822654462242563,874,1.0161983833068753,Dark City (1998),Film-Noir,2.5325193759065767
m3104,3.8562091503267975,765,0.8623775476744021,Midnight Run (1988),Comedy,2.531808085675169
m3702,3.6641651031894935,1066,0.9928245413457709,Mad Max (1979),Action,2.527773093290643
m3253,3.600892857142857,1120,0.9408793194574504,Wayne's World (1992),Comedy,2.522580819027167
m2968,3.6940594059405942,1010,0.9967560647232507,Time Bandits (1981),Adventure,2.521810827551315
m2640,3.536824877250409,1222,0.9237262432231257,Superman (1978),Action,2.5186880636884754
m3424,3.880921895006402,781,0.9896423442500909,Do the Right Thing (1989),Drama,2.5164831072031055
m3703,3.6740812379110253,1034,1.0183055308162732,Mad Max 2 (a.k.a. The Road Warrior) (1981),Sci-Fi,2.5098269812081875
m2186,4.304979253112033,482,0.7925957378933319,Strangers on a Train (1951),Film-Noir,2.505667963902946
m551,3.717871485943775,996,1.070256573544999,"Nightmare Before Christmas, The (1993)",Children's,2.5041784698855953
m1253,4.141323792486583,559,0.8570134652141419,"Day the Earth Stood Still, The (1951)",Sci-Fi,2.5039112464871094
m1101,3.6861386138613863,1010,1.0295466207969939,Top Gun (1986),Action,2.502622265947768
m648,3.432874918140144,1527,0.9770866635259192,Mission: Impossible (1996),Mystery,2.502098952853374
